"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"10:33:33.6022208 PM","svchost.exe","1148","QueryOpen","C:\WINDOWS\system32\mswsock.dll","SUCCESS","CreationTime: 8/4/2004 4:00:00 AM, LastAccessTime: 12/15/2011 10:33:33 PM, LastWriteTime: 8/4/2004 4:00:00 AM, ChangeTime: 10/19/2011 1:30:49 PM, AllocationSize: 245,760, EndOfFile: 245,248, FileAttributes: A"
"10:33:33.6027281 PM","svchost.exe","1148","CreateFile","C:\WINDOWS\system32\mswsock.dll","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:33:33.6029550 PM","svchost.exe","1148","CreateFileMapping","C:\WINDOWS\system32\mswsock.dll","SUCCESS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"10:33:33.6030245 PM","svchost.exe","1148","CreateFileMapping","C:\WINDOWS\system32\mswsock.dll","SUCCESS","SyncType: SyncTypeOther"
"10:33:33.6032625 PM","svchost.exe","1148","CloseFile","C:\WINDOWS\system32\mswsock.dll","SUCCESS",""
"10:33:33.6036112 PM","svchost.exe","1148","Load Image","C:\WINDOWS\system32\mswsock.dll","SUCCESS","Image Base: 0x71a50000, Image Size: 0x3f000"
"10:33:33.6038302 PM","svchost.exe","1148","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\mswsock.dll","NAME NOT FOUND","Desired Access: Read"
"10:33:33.6043579 PM","svchost.exe","1148","QueryOpen","C:\WINDOWS\system32\hnetcfg.dll","SUCCESS","CreationTime: 8/4/2004 4:00:00 AM, LastAccessTime: 12/15/2011 10:32:42 PM, LastWriteTime: 8/4/2004 4:00:00 AM, ChangeTime: 10/19/2011 1:30:49 PM, AllocationSize: 344,064, EndOfFile: 344,064, FileAttributes: A"
"10:33:33.6046479 PM","svchost.exe","1148","CreateFile","C:\WINDOWS\system32\hnetcfg.dll","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:33:33.6048728 PM","svchost.exe","1148","CreateFileMapping","C:\WINDOWS\system32\hnetcfg.dll","SUCCESS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"10:33:33.6049424 PM","svchost.exe","1148","CreateFileMapping","C:\WINDOWS\system32\hnetcfg.dll","SUCCESS","SyncType: SyncTypeOther"
"10:33:33.6077137 PM","svchost.exe","1148","CloseFile","C:\WINDOWS\system32\hnetcfg.dll","SUCCESS",""
"10:33:33.6080263 PM","svchost.exe","1148","Load Image","C:\WINDOWS\system32\hnetcfg.dll","SUCCESS","Image Base: 0x662b0000, Image Size: 0x58000"
"10:33:33.6082188 PM","svchost.exe","1148","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\hnetcfg.dll","NAME NOT FOUND","Desired Access: Read"
"10:33:33.6084048 PM","svchost.exe","1148","RegOpenKey","HKLM\Software\Microsoft\Rpc\SecurityService","SUCCESS","Desired Access: Read"
"10:33:33.6084353 PM","svchost.exe","1148","RegQueryValue","HKLM\SOFTWARE\Microsoft\Rpc\SecurityService\DefaultAuthLevel","NAME NOT FOUND","Length: 144"
"10:33:33.6084724 PM","svchost.exe","1148","RegCloseKey","HKLM\SOFTWARE\Microsoft\Rpc\SecurityService","SUCCESS",""
"10:33:33.6088264 PM","svchost.exe","1148","QueryOpen","C:\WINDOWS\system32\mswsock.dll","SUCCESS","CreationTime: 8/4/2004 4:00:00 AM, LastAccessTime: 12/15/2011 10:33:33 PM, LastWriteTime: 8/4/2004 4:00:00 AM, ChangeTime: 10/19/2011 1:30:49 PM, AllocationSize: 245,760, EndOfFile: 245,248, FileAttributes: A"
"10:33:33.6088971 PM","svchost.exe","1148","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\Winsock\Parameters","SUCCESS","Desired Access: Read"
"10:33:33.6089297 PM","svchost.exe","1148","RegQueryValue","HKLM\System\CurrentControlSet\Services\Winsock\Parameters\Transports","SUCCESS","Type: REG_MULTI_SZ, Length: 30, Data: Tcpip, NetBIOS"
"10:33:33.6089482 PM","svchost.exe","1148","RegQueryValue","HKLM\System\CurrentControlSet\Services\Winsock\Parameters\Transports","SUCCESS","Type: REG_MULTI_SZ, Length: 30, Data: Tcpip, NetBIOS"
"10:33:33.6089806 PM","svchost.exe","1148","RegCloseKey","HKLM\System\CurrentControlSet\Services\Winsock\Parameters","SUCCESS",""
"10:33:33.6089929 PM","svchost.exe","1148","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock","SUCCESS","Desired Access: Read"
"10:33:33.6090225 PM","svchost.exe","1148","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock\Mapping","BUFFER OVERFLOW","Length: 144"
"10:33:33.6090412 PM","svchost.exe","1148","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock\Mapping","BUFFER OVERFLOW","Length: 144"
"10:33:33.6090583 PM","svchost.exe","1148","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock\Mapping","SUCCESS","Type: REG_BINARY, Length: 140, Data: 0B 00 00 00 03 00 00 00 02 00 00 00 01 00 00 00"
"10:33:33.6090909 PM","svchost.exe","1148","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock","SUCCESS",""
"10:33:33.6091035 PM","svchost.exe","1148","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock","SUCCESS","Desired Access: Read"
"10:33:33.6091300 PM","svchost.exe","1148","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock\MinSockaddrLength","SUCCESS","Type: REG_DWORD, Length: 4, Data: 16"
"10:33:33.6091479 PM","svchost.exe","1148","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock\MaxSockaddrLength","SUCCESS","Type: REG_DWORD, Length: 4, Data: 16"
"10:33:33.6091655 PM","svchost.exe","1148","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock\UseDelayedAcceptance","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:33:33.6091826 PM","svchost.exe","1148","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock\HelperDllName","SUCCESS","Type: REG_EXPAND_SZ, Length: 70, Data: %SystemRoot%\System32\wshtcpip.dll"
"10:33:33.6096472 PM","svchost.exe","1148","QueryOpen","C:\WINDOWS\system32\wshtcpip.dll","SUCCESS","CreationTime: 8/4/2004 4:00:00 AM, LastAccessTime: 12/15/2011 10:32:42 PM, LastWriteTime: 8/4/2004 4:00:00 AM, ChangeTime: 10/19/2011 1:30:50 PM, AllocationSize: 20,480, EndOfFile: 19,968, FileAttributes: A"
"10:33:33.6099371 PM","svchost.exe","1148","CreateFile","C:\WINDOWS\system32\wshtcpip.dll","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:33:33.6101623 PM","svchost.exe","1148","CreateFileMapping","C:\WINDOWS\system32\wshtcpip.dll","SUCCESS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"10:33:33.6101802 PM","svchost.exe","1148","QueryStandardInformationFile","C:\WINDOWS\system32\wshtcpip.dll","SUCCESS","AllocationSize: 20,480, EndOfFile: 19,968, NumberOfLinks: 1, DeletePending: False, Directory: False"
"10:33:33.6102134 PM","svchost.exe","1148","CreateFileMapping","C:\WINDOWS\system32\wshtcpip.dll","SUCCESS","SyncType: SyncTypeOther"
"10:33:33.6104487 PM","svchost.exe","1148","CloseFile","C:\WINDOWS\system32\wshtcpip.dll","SUCCESS",""
"10:33:33.6108062 PM","svchost.exe","1148","QueryOpen","C:\WINDOWS\system32\wshtcpip.dll","SUCCESS","CreationTime: 8/4/2004 4:00:00 AM, LastAccessTime: 12/15/2011 10:33:33 PM, LastWriteTime: 8/4/2004 4:00:00 AM, ChangeTime: 10/19/2011 1:30:50 PM, AllocationSize: 20,480, EndOfFile: 19,968, FileAttributes: A"
"10:33:33.6110904 PM","svchost.exe","1148","CreateFile","C:\WINDOWS\system32\wshtcpip.dll","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:33:33.6113141 PM","svchost.exe","1148","CreateFileMapping","C:\WINDOWS\system32\wshtcpip.dll","SUCCESS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"10:33:33.6113815 PM","svchost.exe","1148","CreateFileMapping","C:\WINDOWS\system32\wshtcpip.dll","SUCCESS","SyncType: SyncTypeOther"
"10:33:33.6119983 PM","svchost.exe","1148","CloseFile","C:\WINDOWS\system32\wshtcpip.dll","SUCCESS",""
"10:33:33.6123659 PM","svchost.exe","1148","Load Image","C:\WINDOWS\system32\wshtcpip.dll","SUCCESS","Image Base: 0x71a90000, Image Size: 0x8000"
"10:33:33.6125654 PM","svchost.exe","1148","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\wshtcpip.dll","NAME NOT FOUND","Desired Access: Read"
"10:33:33.6126188 PM","svchost.exe","1148","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock","SUCCESS",""
"10:33:33.6185312 PM","svchost.exe","1148","RegOpenKey","HKLM\System\CurrentControlSet\Control\ComputerName","SUCCESS","Desired Access: Read"
"10:33:33.6185706 PM","svchost.exe","1148","RegOpenKey","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName","SUCCESS","Desired Access: Read"
"10:33:33.6185955 PM","svchost.exe","1148","RegQueryValue","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName\ComputerName","SUCCESS","Type: REG_SZ, Length: 32, Data: REVERSE-74F616A"
"10:33:33.6186329 PM","svchost.exe","1148","RegCloseKey","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName","SUCCESS",""
"10:33:33.6186603 PM","svchost.exe","1148","RegCloseKey","HKLM\System\CurrentControlSet\Control\ComputerName","SUCCESS",""
"10:33:33.6189349 PM","lsass.exe","696","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"10:33:33.6189576 PM","lsass.exe","696","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:33:33.6189793 PM","lsass.exe","696","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"10:33:33.6190115 PM","lsass.exe","696","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:33:33.6190229 PM","lsass.exe","696","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:33:33.6190436 PM","lsass.exe","696","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"10:33:33.6190749 PM","lsass.exe","696","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:33:33.6193163 PM","lsass.exe","696","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"10:33:33.6195786 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\WZCTrace\EnableFileTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:33:33.6195976 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\WZCTrace\FileTracingMask","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4294901760"
"10:33:33.6196152 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\WZCTrace\EnableConsoleTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:33:33.6196325 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\WZCTrace\ConsoleTracingMask","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4294901760"
"10:33:33.6196507 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\WZCTrace\MaxFileSize","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1048576"
"10:33:33.6196680 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\WZCTrace\FileDirectory","SUCCESS","Type: REG_EXPAND_SZ, Length: 34, Data: %windir%\tracing"
"10:33:33.6196856 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\WZCTrace\FileDirectory","SUCCESS","Type: REG_EXPAND_SZ, Length: 34, Data: %windir%\tracing"
"10:33:33.6197124 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\EAPOL\EnableFileTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:33:33.6197434 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\EAPOL\FileTracingMask","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4294901760"
"10:33:33.6197610 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\EAPOL\EnableConsoleTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:33:33.6197887 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\EAPOL\ConsoleTracingMask","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4294901760"
"10:33:33.6198065 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\EAPOL\MaxFileSize","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1048576"
"10:33:33.6198325 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\EAPOL\FileDirectory","SUCCESS","Type: REG_EXPAND_SZ, Length: 34, Data: %windir%\tracing"
"10:33:33.6198510 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\EAPOL\FileDirectory","SUCCESS","Type: REG_EXPAND_SZ, Length: 34, Data: %windir%\tracing"
"10:33:33.6198744 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASTLS\EnableFileTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:33:33.6198931 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASTLS\FileTracingMask","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4294901760"
"10:33:33.6199105 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASTLS\EnableConsoleTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:33:33.6199278 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASTLS\ConsoleTracingMask","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4294901760"
"10:33:33.6199451 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASTLS\MaxFileSize","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1048576"
"10:33:33.6199622 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASTLS\FileDirectory","SUCCESS","Type: REG_EXPAND_SZ, Length: 34, Data: %windir%\tracing"
"10:33:33.6199806 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASTLS\FileDirectory","SUCCESS","Type: REG_EXPAND_SZ, Length: 34, Data: %windir%\tracing"
"10:33:33.6200032 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASCHAP\EnableFileTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:33:33.6200219 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASCHAP\FileTracingMask","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4294901760"
"10:33:33.6200393 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASCHAP\EnableConsoleTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:33:33.6200563 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASCHAP\ConsoleTracingMask","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4294901760"
"10:33:33.6200736 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASCHAP\MaxFileSize","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1048576"
"10:33:33.6200909 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASCHAP\FileDirectory","SUCCESS","Type: REG_EXPAND_SZ, Length: 34, Data: %windir%\tracing"
"10:33:33.6201091 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASCHAP\FileDirectory","SUCCESS","Type: REG_EXPAND_SZ, Length: 34, Data: %windir%\tracing"
"10:33:33.6201314 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\Wlpolicy\EnableFileTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:33:33.6201499 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\Wlpolicy\FileTracingMask","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4294901760"
"10:33:33.6201675 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\Wlpolicy\EnableConsoleTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:33:33.6201845 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\Wlpolicy\ConsoleTracingMask","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4294901760"
"10:33:33.6202018 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\Wlpolicy\MaxFileSize","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1048576"
"10:33:33.6202189 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\Wlpolicy\FileDirectory","SUCCESS","Type: REG_EXPAND_SZ, Length: 34, Data: %windir%\tracing"
"10:33:33.6202373 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\Wlpolicy\FileDirectory","SUCCESS","Type: REG_EXPAND_SZ, Length: 34, Data: %windir%\tracing"
"10:33:33.6202602 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\NETMAN\EnableFileTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:33:33.6202790 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\NETMAN\FileTracingMask","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4294901760"
"10:33:33.6202963 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\NETMAN\EnableConsoleTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:33:33.6203136 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\NETMAN\ConsoleTracingMask","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4294901760"
"10:33:33.6203309 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\NETMAN\MaxFileSize","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1048576"
"10:33:33.6203482 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\NETMAN\FileDirectory","SUCCESS","Type: REG_EXPAND_SZ, Length: 34, Data: %windir%\tracing"
"10:33:33.6203667 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\NETMAN\FileDirectory","SUCCESS","Type: REG_EXPAND_SZ, Length: 34, Data: %windir%\tracing"
"10:33:33.6203893 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\IPNATHLP\EnableFileTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:33:33.6204075 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\IPNATHLP\FileTracingMask","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4294901760"
"10:33:33.6204265 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\IPNATHLP\EnableConsoleTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:33:33.6204438 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\IPNATHLP\ConsoleTracingMask","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4294901760"
"10:33:33.6204608 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\IPNATHLP\MaxFileSize","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1048576"
"10:33:33.6204781 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\IPNATHLP\FileDirectory","SUCCESS","Type: REG_EXPAND_SZ, Length: 34, Data: %windir%\tracing"
"10:33:33.6204966 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\IPNATHLP\FileDirectory","SUCCESS","Type: REG_EXPAND_SZ, Length: 34, Data: %windir%\tracing"
"10:33:33.6205195 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASDLG\EnableFileTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:33:33.6205379 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASDLG\FileTracingMask","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4294901760"
"10:33:33.6205555 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASDLG\EnableConsoleTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:33:33.6205726 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASDLG\ConsoleTracingMask","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4294901760"
"10:33:33.6205899 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASDLG\MaxFileSize","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1048576"
"10:33:33.6206072 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASDLG\FileDirectory","SUCCESS","Type: REG_EXPAND_SZ, Length: 34, Data: %windir%\tracing"
"10:33:33.6206254 PM","svchost.exe","1032","RegQueryValue","HKLM\SOFTWARE\Microsoft\Tracing\RASDLG\FileDirectory","SUCCESS","Type: REG_EXPAND_SZ, Length: 34, Data: %windir%\tracing"
"10:33:33.6207502 PM","lsass.exe","696","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"10:33:33.6207757 PM","lsass.exe","696","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:33:33.6207980 PM","lsass.exe","696","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"10:33:33.6208324 PM","lsass.exe","696","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:33:33.6208438 PM","lsass.exe","696","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:33:33.6208648 PM","lsass.exe","696","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"10:33:33.6208963 PM","lsass.exe","696","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:33:33.6211511 PM","lsass.exe","696","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"10:33:33.6212537 PM","lsass.exe","696","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"10:33:33.6212763 PM","lsass.exe","696","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:33:33.6212972 PM","lsass.exe","696","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"10:33:33.6213291 PM","lsass.exe","696","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:33:33.6213403 PM","lsass.exe","696","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:33:33.6213612 PM","lsass.exe","696","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"10:33:33.6213925 PM","lsass.exe","696","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:33:33.6216610 PM","lsass.exe","696","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"10:33:33.6275139 PM","svchost.exe","1148","UDP Send","reverse-74f616a.localdomain:1025 -> 192.168.2.2:domain","SUCCESS","Length: 44"
"10:33:34.6096083 PM","svchost.exe","1148","ReadFile","C:\WINDOWS\system32\dnsapi.dll","SUCCESS","Offset: 50,176, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"10:33:34.6109817 PM","lsass.exe","696","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"10:33:34.6110068 PM","lsass.exe","696","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:33:34.6110292 PM","lsass.exe","696","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"10:33:34.6110644 PM","lsass.exe","696","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:33:34.6110764 PM","lsass.exe","696","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:33:34.6110971 PM","lsass.exe","696","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"10:33:34.6111283 PM","lsass.exe","696","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:33:34.6114239 PM","lsass.exe","696","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"10:33:34.6115608 PM","lsass.exe","696","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"10:33:34.6115826 PM","lsass.exe","696","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
