"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"10:57:43.8009383 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_LANMANWORKSTATION\0000","SUCCESS",""
"10:57:43.8009793 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_LANMANWORKSTATION","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8010034 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_LANMANWORKSTATION","SUCCESS",""
"10:57:43.8010145 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 35, Name: LEGACY_LMHOSTS"
"10:57:43.8010319 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_LMHOSTS","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8010542 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_LMHOSTS","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8010707 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_LMHOSTS\0000","SUCCESS","Desired Access: Read"
"10:57:43.8011109 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_LMHOSTS\0000","SUCCESS",""
"10:57:43.8011226 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_LMHOSTS","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8011464 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_LMHOSTS","SUCCESS",""
"10:57:43.8011576 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 36, Name: LEGACY_MNMDD"
"10:57:43.8011746 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MNMDD","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8011961 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MNMDD","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8012126 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MNMDD\0000","SUCCESS","Desired Access: Read"
"10:57:43.8013704 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MNMDD\0000","SUCCESS",""
"10:57:43.8013827 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MNMDD","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8014065 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MNMDD","SUCCESS",""
"10:57:43.8014174 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 37, Name: LEGACY_MOUNTMGR"
"10:57:43.8014386 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MOUNTMGR","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8014610 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MOUNTMGR","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8014777 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MOUNTMGR\0000","SUCCESS","Desired Access: Read"
"10:57:43.8015180 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MOUNTMGR\0000","SUCCESS",""
"10:57:43.8015297 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MOUNTMGR","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8015532 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MOUNTMGR","SUCCESS",""
"10:57:43.8015640 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 38, Name: LEGACY_MRXDAV"
"10:57:43.8015814 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MRXDAV","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8016062 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MRXDAV","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8016236 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MRXDAV\0000","SUCCESS","Desired Access: Read"
"10:57:43.8016638 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MRXDAV\0000","SUCCESS",""
"10:57:43.8016755 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MRXDAV","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8016990 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MRXDAV","SUCCESS",""
"10:57:43.8017099 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 39, Name: LEGACY_MRXSMB"
"10:57:43.8017272 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MRXSMB","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8017504 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MRXSMB","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8017669 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MRXSMB\0000","SUCCESS","Desired Access: Read"
"10:57:43.8018068 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MRXSMB\0000","SUCCESS",""
"10:57:43.8018188 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MRXSMB","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8018423 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MRXSMB","SUCCESS",""
"10:57:43.8018532 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 40, Name: LEGACY_MSDTC"
"10:57:43.8018769 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MSDTC","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8018982 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MSDTC","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8019149 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MSDTC\0000","SUCCESS","Desired Access: Read"
"10:57:43.8019549 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MSDTC\0000","SUCCESS",""
"10:57:43.8019663 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MSDTC","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8019901 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MSDTC","SUCCESS",""
"10:57:43.8020010 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 41, Name: LEGACY_MSFS"
"10:57:43.8020180 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MSFS","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8020398 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MSFS","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8020563 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MSFS\0000","SUCCESS","Desired Access: Read"
"10:57:43.8020957 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MSFS\0000","SUCCESS",""
"10:57:43.8021074 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MSFS","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8021312 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MSFS","SUCCESS",""
"10:57:43.8021482 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 42, Name: LEGACY_MSISERVER"
"10:57:43.8021689 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MSISERVER","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8021909 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MSISERVER","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8022074 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MSISERVER\0000","SUCCESS","Desired Access: Read"
"10:57:43.8022474 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MSISERVER\0000","SUCCESS",""
"10:57:43.8022591 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MSISERVER","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8022826 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MSISERVER","SUCCESS",""
"10:57:43.8022935 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 43, Name: LEGACY_MUP"
"10:57:43.8023108 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MUP","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8023323 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MUP","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8023524 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MUP\0000","SUCCESS","Desired Access: Read"
"10:57:43.8023929 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MUP\0000","SUCCESS",""
"10:57:43.8024083 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MUP","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8024323 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_MUP","SUCCESS",""
"10:57:43.8024432 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 44, Name: LEGACY_NDIS"
"10:57:43.8024605 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDIS","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8024820 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDIS","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8024985 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDIS\0000","SUCCESS","Desired Access: Read"
"10:57:43.8025382 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDIS\0000","SUCCESS",""
"10:57:43.8025496 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDIS","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8025734 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDIS","SUCCESS",""
"10:57:43.8025843 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 45, Name: LEGACY_NDISTAPI"
"10:57:43.8026016 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDISTAPI","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8026237 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDISTAPI","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8026402 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDISTAPI\0000","SUCCESS","Desired Access: Read"
"10:57:43.8026860 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDISTAPI\0000","SUCCESS",""
"10:57:43.8026977 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDISTAPI","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8027215 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDISTAPI","SUCCESS",""
"10:57:43.8027324 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 46, Name: LEGACY_NDISUIO"
"10:57:43.8027530 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDISUIO","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8027745 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDISUIO","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8027913 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDISUIO\0000","SUCCESS","Desired Access: Read"
"10:57:43.8028326 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDISUIO\0000","SUCCESS",""
"10:57:43.8028444 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDISUIO","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8028678 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDISUIO","SUCCESS",""
"10:57:43.8028787 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 47, Name: LEGACY_NDPROXY"
"10:57:43.8028958 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDPROXY","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8029176 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDPROXY","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8029405 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDPROXY\0000","SUCCESS","Desired Access: Read"
"10:57:43.8029804 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDPROXY\0000","SUCCESS",""
"10:57:43.8029922 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDPROXY","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8030159 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NDPROXY","SUCCESS",""
"10:57:43.8030265 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 48, Name: LEGACY_NETBIOS"
"10:57:43.8030436 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NETBIOS","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8030651 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NETBIOS","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8030816 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NETBIOS\0000","SUCCESS","Desired Access: Read"
"10:57:43.8031221 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NETBIOS\0000","SUCCESS",""
"10:57:43.8031335 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NETBIOS","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8031573 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NETBIOS","SUCCESS",""
"10:57:43.8031682 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 49, Name: LEGACY_NETBT"
"10:57:43.8031913 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NETBT","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8032134 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NETBT","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8032299 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NETBT\0000","SUCCESS","Desired Access: Read"
"10:57:43.8032701 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NETBT\0000","SUCCESS",""
"10:57:43.8032819 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NETBT","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8033056 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NETBT","SUCCESS",""
"10:57:43.8033162 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 50, Name: LEGACY_NETMAN"
"10:57:43.8033369 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NETMAN","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8033587 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NETMAN","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8033752 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NETMAN\0000","SUCCESS","Desired Access: Read"
"10:57:43.8034148 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NETMAN\0000","SUCCESS",""
"10:57:43.8034269 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NETMAN","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8034506 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NETMAN","SUCCESS",""
"10:57:43.8034674 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 51, Name: LEGACY_NLA"
"10:57:43.8034850 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NLA","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8035068 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NLA","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8035347 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NLA\0000","SUCCESS","Desired Access: Read"
"10:57:43.8035752 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NLA\0000","SUCCESS",""
"10:57:43.8035869 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NLA","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8036104 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NLA","SUCCESS",""
"10:57:43.8036213 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 52, Name: LEGACY_NPFS"
"10:57:43.8036386 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NPFS","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8036610 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NPFS","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8036774 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NPFS\0000","SUCCESS","Desired Access: Read"
"10:57:43.8037171 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NPFS\0000","SUCCESS",""
"10:57:43.8037330 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NPFS","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8037571 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NPFS","SUCCESS",""
"10:57:43.8037682 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 53, Name: LEGACY_NTFS"
"10:57:43.8037853 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NTFS","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8038071 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NTFS","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8038238 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NTFS\0000","SUCCESS","Desired Access: Read"
"10:57:43.8038632 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NTFS\0000","SUCCESS",""
"10:57:43.8038750 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NTFS","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8039001 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NTFS","SUCCESS",""
"10:57:43.8039219 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 54, Name: LEGACY_NULL"
"10:57:43.8039395 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NULL","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8039613 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NULL","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8039778 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NULL\0000","SUCCESS","Desired Access: Read"
"10:57:43.8040225 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NULL\0000","SUCCESS",""
"10:57:43.8040345 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NULL","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8040582 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_NULL","SUCCESS",""
"10:57:43.8040691 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 55, Name: LEGACY_PARTMGR"
"10:57:43.8040864 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_PARTMGR","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8041082 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_PARTMGR","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8041250 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_PARTMGR\0000","SUCCESS","Desired Access: Read"
"10:57:43.8041652 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_PARTMGR\0000","SUCCESS",""
"10:57:43.8041769 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_PARTMGR","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8042007 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_PARTMGR","SUCCESS",""
"10:57:43.8042116 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 56, Name: LEGACY_PARVDM"
"10:57:43.8042323 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_PARVDM","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8042538 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_PARVDM","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8042767 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_PARVDM\0000","SUCCESS","Desired Access: Read"
"10:57:43.8043172 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_PARVDM\0000","SUCCESS",""
"10:57:43.8043289 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_PARVDM","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8043524 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_PARVDM","SUCCESS",""
"10:57:43.8043633 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 57, Name: LEGACY_POLICYAGENT"
"10:57:43.8043806 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_POLICYAGENT","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8044024 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_POLICYAGENT","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8044189 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_POLICYAGENT\0000","SUCCESS","Desired Access: Read"
"10:57:43.8044591 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_POLICYAGENT\0000","SUCCESS",""
"10:57:43.8044708 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_POLICYAGENT","NO MORE ENTRIES","Index: 1, Length: 288"
"10:57:43.8044943 PM","services.exe","688","RegCloseKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_POLICYAGENT","SUCCESS",""
"10:57:43.8045052 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root","SUCCESS","Index: 58, Name: LEGACY_PROCEXP141"
"10:57:43.8045309 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_PROCEXP141","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:57:43.8046175 PM","services.exe","688","RegEnumKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_PROCEXP141","SUCCESS","Index: 0, Name: 0000"
"10:57:43.8046499 PM","services.exe","688","RegOpenKey","HKLM\System\CurrentControlSet\Enum\Root\LEGACY_PROCEXP141\0000","SUCCESS","Desired Access: Read"
