"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"10:28:31.2039852 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Desired Access: Read"
"10:28:31.2040184 PM","wmiprvse.exe","1088","RegQueryValue","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\AppID","NAME NOT FOUND","Length: 144"
"10:28:31.2040514 PM","wmiprvse.exe","1088","RegCloseKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS",""
"10:28:31.2040774 PM","wmiprvse.exe","1088","RegCloseKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS",""
"10:28:31.2041497 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Desired Access: Read"
"10:28:31.2041875 PM","wmiprvse.exe","1088","RegCloseKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS",""
"10:28:31.2042154 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Desired Access: Read"
"10:28:31.2042380 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","SUCCESS","Desired Access: Maximum Allowed"
"10:28:31.2042604 PM","wmiprvse.exe","1088","RegQueryValue","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 10, Data: Both"
"10:28:31.2042945 PM","wmiprvse.exe","1088","RegCloseKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","SUCCESS",""
"10:28:31.2043230 PM","wmiprvse.exe","1088","RegCloseKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS",""
"10:28:31.2044020 PM","wmiprvse.exe","1088","RegOpenKey","HKU\S-1-5-18_Classes","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2044205 PM","wmiprvse.exe","1088","RegCreateKey","HKCR","SUCCESS","Desired Access: Maximum Allowed"
"10:28:31.2044534 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Desired Access: Read"
"10:28:31.2044758 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"10:28:31.2045087 PM","wmiprvse.exe","1088","RegCloseKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS",""
"10:28:31.2049127 PM","wmiprvse.exe","1088","QueryOpen","C:\WINDOWS\system32\wbem\wbemprox.dll","SUCCESS","CreationTime: 10/19/2011 8:52:44 PM, LastAccessTime: 12/15/2011 10:28:30 PM, LastWriteTime: 8/4/2004 4:00:00 AM, ChangeTime: 10/19/2011 8:52:44 PM, AllocationSize: 20,480, EndOfFile: 18,944, FileAttributes: A"
"10:28:31.2052678 PM","wmiprvse.exe","1088","CreateFile","C:\WINDOWS\system32\wbem\wbemprox.dll","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:28:31.2055569 PM","wmiprvse.exe","1088","CreateFileMapping","C:\WINDOWS\system32\wbem\wbemprox.dll","SUCCESS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"10:28:31.2055748 PM","wmiprvse.exe","1088","QueryStandardInformationFile","C:\WINDOWS\system32\wbem\wbemprox.dll","SUCCESS","AllocationSize: 20,480, EndOfFile: 18,944, NumberOfLinks: 1, DeletePending: False, Directory: False"
"10:28:31.2056083 PM","wmiprvse.exe","1088","CreateFileMapping","C:\WINDOWS\system32\wbem\wbemprox.dll","SUCCESS","SyncType: SyncTypeOther"
"10:28:31.2059357 PM","wmiprvse.exe","1088","CloseFile","C:\WINDOWS\system32\wbem\wbemprox.dll","SUCCESS",""
"10:28:31.2064486 PM","wmiprvse.exe","1088","QueryOpen","C:\WINDOWS\system32\wbem\wbemprox.dll","SUCCESS","CreationTime: 10/19/2011 8:52:44 PM, LastAccessTime: 12/15/2011 10:28:31 PM, LastWriteTime: 8/4/2004 4:00:00 AM, ChangeTime: 10/19/2011 8:52:44 PM, AllocationSize: 20,480, EndOfFile: 18,944, FileAttributes: A"
"10:28:31.2067973 PM","wmiprvse.exe","1088","CreateFile","C:\WINDOWS\system32\wbem\wbemprox.dll","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:28:31.2072323 PM","wmiprvse.exe","1088","CreateFileMapping","C:\WINDOWS\system32\wbem\wbemprox.dll","SUCCESS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"10:28:31.2073021 PM","wmiprvse.exe","1088","CreateFileMapping","C:\WINDOWS\system32\wbem\wbemprox.dll","SUCCESS","SyncType: SyncTypeOther"
"10:28:31.2077189 PM","wmiprvse.exe","1088","CloseFile","C:\WINDOWS\system32\wbem\wbemprox.dll","SUCCESS",""
"10:28:31.2080991 PM","wmiprvse.exe","1088","Load Image","C:\WINDOWS\system32\wbem\wbemprox.dll","SUCCESS","Image Base: 0x74ef0000, Image Size: 0x8000"
"10:28:31.2083559 PM","wmiprvse.exe","1088","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\wbemprox.dll","NAME NOT FOUND","Desired Access: Read"
"10:28:31.2085240 PM","wmiprvse.exe","1088","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS","Desired Access: Read"
"10:28:31.2085612 PM","wmiprvse.exe","1088","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Hostname","SUCCESS","Type: REG_SZ, Length: 32, Data: reverse-74f616a"
"10:28:31.2085975 PM","wmiprvse.exe","1088","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS",""
"10:28:31.2086104 PM","wmiprvse.exe","1088","RegOpenKey","HKLM\Software\Policies\Microsoft\System\DNSclient","NAME NOT FOUND","Desired Access: Read"
"10:28:31.2086291 PM","wmiprvse.exe","1088","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS","Desired Access: Read"
"10:28:31.2086542 PM","wmiprvse.exe","1088","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Domain","SUCCESS","Type: REG_SZ, Length: 2, Data: "
"10:28:31.2096756 PM","wmiprvse.exe","1088","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS",""
"10:28:31.2096946 PM","wmiprvse.exe","1088","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS","Desired Access: Read"
"10:28:31.2097250 PM","wmiprvse.exe","1088","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Hostname","SUCCESS","Type: REG_SZ, Length: 32, Data: reverse-74f616a"
"10:28:31.2097594 PM","wmiprvse.exe","1088","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS",""
"10:28:31.2097714 PM","wmiprvse.exe","1088","RegOpenKey","HKLM\Software\Policies\Microsoft\System\DNSclient","NAME NOT FOUND","Desired Access: Read"
"10:28:31.2097885 PM","wmiprvse.exe","1088","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS","Desired Access: Read"
"10:28:31.2098139 PM","wmiprvse.exe","1088","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Domain","SUCCESS","Type: REG_SZ, Length: 2, Data: "
"10:28:31.2098460 PM","wmiprvse.exe","1088","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS",""
"10:28:31.2098876 PM","wmiprvse.exe","1088","RegOpenKey","HKLM\Software\Microsoft\COM3","SUCCESS","Desired Access: Read"
"10:28:31.2099128 PM","wmiprvse.exe","1088","RegQueryValue","HKLM\SOFTWARE\Microsoft\COM3\REGDBVersion","SUCCESS","Type: REG_BINARY, Length: 8, Data: 07 00 00 00 00 00 00 00"
"10:28:31.2099460 PM","wmiprvse.exe","1088","RegCloseKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS",""
"10:28:31.2099781 PM","wmiprvse.exe","1088","RegOpenKey","HKLM\Software\Microsoft\COM3","SUCCESS","Desired Access: Read"
"10:28:31.2100008 PM","wmiprvse.exe","1088","RegQueryValue","HKLM\SOFTWARE\Microsoft\COM3\REGDBVersion","SUCCESS","Type: REG_BINARY, Length: 8, Data: 07 00 00 00 00 00 00 00"
"10:28:31.2100491 PM","wmiprvse.exe","1088","RegCloseKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS",""
"10:28:31.2100770 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:28:31.2101027 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"10:28:31.2101432 PM","wmiprvse.exe","1088","RegOpenKey","HKCR","SUCCESS","Desired Access: Read"
"10:28:31.2101798 PM","wmiprvse.exe","1088","RegCloseKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:28:31.2101919 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:28:31.2102145 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2102329 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServerX86","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2102505 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2102684 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2102863 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServerX86","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2103036 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocHandler32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2103293 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocHandlerX86","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2103472 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2103645 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalServer","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2103815 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:28:31.2104045 PM","wmiprvse.exe","1088","RegQueryValue","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\AppID","SUCCESS","Type: REG_SZ, Length: 78, Data: {8BC3F05E-D86B-11D0-A075-00C04FB68820}"
"10:28:31.2105534 PM","wmiprvse.exe","1088","RegCloseKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:28:31.2105662 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:28:31.2105916 PM","wmiprvse.exe","1088","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\DllSurrogate","NAME NOT FOUND","Length: 144"
"10:28:31.2106260 PM","wmiprvse.exe","1088","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalService","SUCCESS","Type: REG_SZ, Length: 16, Data: winmgmt"
"10:28:31.2106587 PM","wmiprvse.exe","1088","RegCloseKey","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:28:31.2106847 PM","wmiprvse.exe","1088","RegCloseKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:28:31.2107218 PM","wmiprvse.exe","1088","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:28:31.2107595 PM","wmiprvse.exe","1088","RegCloseKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:28:31.2108746 PM","wmiprvse.exe","1088","RegOpenKey","HKLM\System\CurrentControlSet\Control\ComputerName","SUCCESS","Desired Access: Read"
"10:28:31.2109037 PM","wmiprvse.exe","1088","RegOpenKey","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName","SUCCESS","Desired Access: Read"
"10:28:31.2109263 PM","wmiprvse.exe","1088","RegQueryValue","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName\ComputerName","SUCCESS","Type: REG_SZ, Length: 32, Data: REVERSE-74F616A"
"10:28:31.2109590 PM","wmiprvse.exe","1088","RegCloseKey","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName","SUCCESS",""
"10:28:31.2109847 PM","wmiprvse.exe","1088","RegCloseKey","HKLM\System\CurrentControlSet\Control\ComputerName","SUCCESS",""
"10:28:31.2111518 PM","wmiprvse.exe","1088","Thread Create","","SUCCESS","Thread ID: 948"
"10:28:31.2117893 PM","wmiprvse.exe","1088","Thread Create","","SUCCESS","Thread ID: 1096"
"10:28:31.2122762 PM","svchost.exe","972","RegOpenKey","HKLM\Software\Microsoft\COM3","SUCCESS","Desired Access: Read"
"10:28:31.2123027 PM","svchost.exe","972","RegQueryValue","HKLM\SOFTWARE\Microsoft\COM3\REGDBVersion","SUCCESS","Type: REG_BINARY, Length: 8, Data: 07 00 00 00 00 00 00 00"
"10:28:31.2123391 PM","svchost.exe","972","RegCloseKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS",""
"10:28:31.2123743 PM","svchost.exe","972","RegOpenKey","HKLM\Software\Microsoft\COM3","SUCCESS","Desired Access: Read"
"10:28:31.2123972 PM","svchost.exe","972","RegQueryValue","HKLM\SOFTWARE\Microsoft\COM3\REGDBVersion","SUCCESS","Type: REG_BINARY, Length: 8, Data: 07 00 00 00 00 00 00 00"
"10:28:31.2124296 PM","svchost.exe","972","RegCloseKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS",""
"10:28:31.2124480 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:28:31.2124723 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"10:28:31.2124905 PM","svchost.exe","972","RegOpenKey","HKCR","SUCCESS","Desired Access: Read"
"10:28:31.2125260 PM","svchost.exe","972","RegCloseKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:28:31.2125374 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:28:31.2125598 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2125774 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServerX86","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2125966 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2126142 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2126394 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServerX86","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2126567 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2126743 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalServer","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2126916 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:28:31.2127140 PM","svchost.exe","972","RegQueryValue","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\AppID","SUCCESS","Type: REG_SZ, Length: 78, Data: {8BC3F05E-D86B-11D0-A075-00C04FB68820}"
"10:28:31.2127467 PM","svchost.exe","972","RegCloseKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:28:31.2127584 PM","svchost.exe","972","RegOpenKey","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:28:31.2127810 PM","svchost.exe","972","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\DllSurrogate","NAME NOT FOUND","Length: 144"
"10:28:31.2127981 PM","svchost.exe","972","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalService","SUCCESS","Type: REG_SZ, Length: 16, Data: winmgmt"
"10:28:31.2128299 PM","svchost.exe","972","RegCloseKey","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:28:31.2128626 PM","svchost.exe","972","RegCloseKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:28:31.2128752 PM","svchost.exe","972","RegOpenKey","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:28:31.2128989 PM","svchost.exe","972","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\(Default)","SUCCESS","Type: REG_SZ, Length: 78, Data: Windows Management and Instrumentation"
"10:28:31.2129176 PM","svchost.exe","972","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalService","SUCCESS","Type: REG_SZ, Length: 16, Data: winmgmt"
"10:28:31.2129361 PM","svchost.exe","972","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\ServiceParameters","NAME NOT FOUND","Length: 144"
"10:28:31.2129525 PM","svchost.exe","972","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\RunAs","NAME NOT FOUND","Length: 144"
"10:28:31.2129690 PM","svchost.exe","972","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\ActivateAtStorage","NAME NOT FOUND","Length: 144"
"10:28:31.2129852 PM","svchost.exe","972","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LaunchPermission","BUFFER OVERFLOW","Length: 144"
"10:28:31.2130023 PM","svchost.exe","972","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LaunchPermission","BUFFER OVERFLOW","Length: 144"
"10:28:31.2130190 PM","svchost.exe","972","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LaunchPermission","SUCCESS","Type: REG_BINARY, Length: 180, Data: 01 00 04 80 94 00 00 00 A4 00 00 00 00 00 00 00"
"10:28:31.2130428 PM","svchost.exe","972","RegOpenKey","HKLM\Software\Microsoft\OLE","SUCCESS","Desired Access: Maximum Allowed"
"10:28:31.2130668 PM","svchost.exe","972","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\LegacyAuthenticationLevel","NAME NOT FOUND","Length: 144"
"10:28:31.2130838 PM","svchost.exe","972","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\LegacyImpersonationLevel","NAME NOT FOUND","Length: 144"
"10:28:31.2133920 PM","svchost.exe","972","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS",""
"10:28:31.2134057 PM","svchost.exe","972","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\AuthenticationLevel","NAME NOT FOUND","Length: 144"
"10:28:31.2134236 PM","svchost.exe","972","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\RemoteServerName","NAME NOT FOUND","Length: 144"
"10:28:31.2134398 PM","svchost.exe","972","RegQueryValue","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\SRPTrustLevel","NAME NOT FOUND","Length: 144"
"10:28:31.2135775 PM","svchost.exe","972","RegCloseKey","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:28:31.2135903 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:28:31.2136158 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocHandler32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2136398 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocHandlerX86","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2136727 PM","svchost.exe","972","RegCloseKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:28:31.2137339 PM","svchost.exe","972","RegOpenKey","HKLM\Software\Microsoft\COM3","SUCCESS","Desired Access: Read"
"10:28:31.2137568 PM","svchost.exe","972","RegQueryValue","HKLM\SOFTWARE\Microsoft\COM3\REGDBVersion","SUCCESS","Type: REG_BINARY, Length: 8, Data: 07 00 00 00 00 00 00 00"
"10:28:31.2138094 PM","svchost.exe","972","RegCloseKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS",""
"10:28:31.2138342 PM","svchost.exe","972","RegOpenKey","HKLM\Software\Microsoft\COM3","SUCCESS","Desired Access: Read"
"10:28:31.2138571 PM","svchost.exe","972","RegQueryValue","HKLM\SOFTWARE\Microsoft\COM3\REGDBVersion","SUCCESS","Type: REG_BINARY, Length: 8, Data: 07 00 00 00 00 00 00 00"
"10:28:31.2138893 PM","svchost.exe","972","RegCloseKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS",""
"10:28:31.2139085 PM","svchost.exe","972","RegOpenKey","HKU\S-1-5-18_Classes","NAME NOT FOUND","Desired Access: Read"
"10:28:31.2139306 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:28:31.2140535 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"10:28:31.2140714 PM","svchost.exe","972","RegOpenKey","HKCR","SUCCESS","Desired Access: Read"
"10:28:31.2141077 PM","svchost.exe","972","RegCloseKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:28:31.2141267 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:28:31.2141678 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2141868 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServerX86","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2142044 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2142223 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2142396 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\InprocServerX86","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2142572 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2142748 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\LocalServer","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:28:31.2142915 PM","svchost.exe","972","RegOpenKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
"10:28:31.2143142 PM","svchost.exe","972","RegQueryValue","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}\AppID","SUCCESS","Type: REG_SZ, Length: 78, Data: {8BC3F05E-D86B-11D0-A075-00C04FB68820}"
"10:28:31.2143538 PM","svchost.exe","972","RegCloseKey","HKCR\CLSID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS",""
"10:28:31.2143656 PM","svchost.exe","972","RegOpenKey","HKCR\AppID\{8BC3F05E-D86B-11D0-A075-00C04FB68820}","SUCCESS","Desired Access: Read"
